200
0.0 0.0
0.04861025000000008 -0.031904000000000154
0.08904275000000017 -0.06625775000000012
0.12059350000000002 -0.10260000000000002
0.14271075 -0.1404747500000001
0.15500500000000006 -0.17944650000000006
0.15726025 -0.2191105000000001
0.14943625000000016 -0.2591032500000001
0.1316710000000001 -0.29910950000000003
0.10427750000000002 -0.3388657500000001
0.06773625000000005 -0.3781645
0.022684499999999996 -0.4168517500000001
-0.0300959999999999 -0.45482525000000007
-0.08969799999999983 -0.49202825000000006
-0.15510800000000002 -0.5284442500000001
-0.2252282499999999 -0.5640867500000001
-0.29889999999999994 -0.5989912500000001
-0.37493049999999994 -0.633205
-0.45211674999999996 -0.666776
-0.5292732499999999 -0.6997455000000001
-0.6052562499999999 -0.7321375000000001
-0.6789887499999999 -0.76395175
-0.7494832499999999 -0.7951585000000001
-0.8158617499999999 -0.8256945
-0.8773752499999999 -0.8554597500000001
-0.9334174999999999 -0.8843192500000001
-0.9835372499999999 -0.9121035000000001
-1.0274465 -0.9386142500000001
-1.06502525 -0.963628
-1.0963205 -0.9869055000000001
-1.1215452499999998 -1.0081980000000001
-1.1410689999999999 -1.0272575000000002
-1.1554087499999999 -1.0438452500000002
-1.165214 -1.05774075
-1.17124925 -1.068751
-1.1743755 -1.0767175
-1.17552675 -1.0815225000000002
-1.175687 -1.08309375
-1.175865 -1.0814075
-1.17706975 -1.076489
-1.18028325 -1.0684125
-1.1864379999999999 -1.05729725
-1.19639125 -1.043303
-1.210904 -1.026624
-1.2306214999999998 -1.00748125
-1.2560555 -0.9861142500000001
-1.28757075 -0.962771
-1.3253735 -0.93770025
-1.3695054999999998 -0.91114075
-1.4198407499999999 -0.8833152500000001
-1.47608525 -0.8544210000000001
-1.5377822499999998 -0.8246262500000001
-1.60432 -0.7940652500000001
-1.6749447499999999 -0.7628360000000001
-1.7487742499999999 -0.731001
-1.8248177499999998 -0.6985887500000001
-1.9019949999999999 -0.6655985
-1.979161 -0.6320055
-2.0551285 -0.5977682500000001
-2.12869475 -0.5628382500000001
-2.1986677500000003 -0.5271687500000001
-2.2638905 -0.4907252500000001
-2.3232679999999997 -0.4534942500000001
-2.37578975 -0.4154945000000001
-2.4205527499999997 -0.37678350000000005
-2.4567805 -0.33746575
-2.4838405 -0.29769650000000003
-2.501258 -0.2576862500000001
-2.50872675 -0.21769925
-2.5061145 -0.17805325000000005
-2.4934677499999998 -0.13911325000000008
-2.47100925 -0.10128500000000007
-2.43913375 -0.06500550000000005
-2.398399 -0.030730499999999994
-2.349514 0.0010782499999999473
-2.293323 0.029967999999999995
-2.2307872499999997 0.05550974999999991
-2.16296425 0.07731524999999984
-2.09098375 0.09505125000000003
-2.01602425 0.10845324999999995
-1.9392865 0.11733899999999986
-1.8619685 0.12161849999999985
-1.78523875 0.12130174999999999
-1.71021175 0.11650349999999987
-1.63792425 0.1074457499999999
-1.56931275 0.09445424999999985
-1.50519575 0.07795525000000003
-1.44625475 0.05846499999999999
-1.3930224999999998 0.03657874999999988
-1.34587225 0.012955999999999968
-1.3050117499999998 -0.011696750000000034
-1.27047975 -0.036645750000000143
-1.24214875 -0.061149250000000155
-1.2197292499999999 -0.08448000000000011
-1.20277875 -0.10594500000000007
-1.19071475 -0.12490650000000003
-1.18282975 -0.14080100000000006
-1.17830975 -0.15315525000000008
-1.1762564999999998 -0.16160150000000006
-1.17570825 -0.16588875000000003
-1.1756657499999998 -0.16588875000000003
-1.1751175 -0.16160150000000006
-1.17306425 -0.15315525000000008
