200
0.0 0.0
0.09722050000000015 -0.06380800000000031
0.17808550000000034 -0.13251550000000023
0.24118700000000004 -0.20520000000000005
0.2854215 -0.2809495000000002
0.3100100000000001 -0.35889300000000013
0.3145205 -0.4382210000000002
0.2988725000000003 -0.5182065000000002
0.2633420000000002 -0.5982190000000001
0.20855500000000005 -0.6777315000000002
0.1354725000000001 -0.756329
0.04536899999999999 -0.8337035000000002
-0.0601919999999998 -0.9096505000000001
-0.17939599999999967 -0.9840565000000001
-0.31021600000000005 -1.0568885000000001
-0.4504564999999998 -1.1281735000000002
-0.5977999999999999 -1.1979825000000002
-0.7498609999999999 -1.26641
-0.9042334999999999 -1.333552
-1.0585464999999998 -1.3994910000000003
-1.2105124999999999 -1.4642750000000002
-1.3579774999999998 -1.5279035
-1.4989664999999999 -1.5903170000000002
-1.6317234999999999 -1.651389
-1.7547504999999999 -1.7109195000000001
-1.8668349999999998 -1.7686385000000002
-1.9670744999999998 -1.8242070000000001
-2.054893 -1.8772285000000002
-2.1300505 -1.927256
-2.192641 -1.9738110000000002
-2.2430904999999997 -2.0163960000000003
-2.2821379999999998 -2.0545150000000003
-2.3108174999999997 -2.0876905000000003
-2.330428 -2.1154815
-2.3424985 -2.137502
-2.348751 -2.153435
-2.3510535 -2.1630450000000003
-2.351374 -2.1661875
-2.35173 -2.162815
-2.3541395 -2.152978
-2.3605665 -2.136825
-2.3728759999999998 -2.1145945
-2.3927825 -2.086606
-2.421808 -2.053248
-2.4612429999999996 -2.0149625
-2.512111 -1.9722285000000002
-2.5751415 -1.925542
-2.650747 -1.8754005
-2.7390109999999996 -1.8222815
-2.8396814999999997 -1.7666305000000002
-2.9521705 -1.7088420000000002
-3.0755644999999996 -1.6492525000000002
-3.20864 -1.5881305000000001
-3.3498894999999997 -1.5256720000000001
-3.4975484999999997 -1.462002
-3.6496354999999996 -1.3971775000000002
-3.8039899999999998 -1.331197
-3.958322 -1.264011
-4.110257 -1.1955365000000002
-4.2573895 -1.1256765000000002
-4.3973355000000005 -1.0543375000000001
-4.527781 -0.9814505000000002
-4.646535999999999 -0.9069885000000002
-4.7515795 -0.8309890000000002
-4.841105499999999 -0.7535670000000001
-4.913561 -0.6749315
-4.967681 -0.5953930000000001
-5.002516 -0.5153725000000002
-5.0174535 -0.4353985
-5.012229 -0.3561065000000001
-4.9869354999999995 -0.27822650000000015
-4.9420185 -0.20257000000000014
-4.8782675 -0.1300110000000001
-4.796798 -0.06146099999999999
-4.699028 0.0021564999999998946
-4.586646 0.05993599999999999
-4.461574499999999 0.11101949999999983
-4.3259285 0.15463049999999967
-4.1819675 0.19010250000000006
-4.0320485 0.2169064999999999
-3.878573 0.23467799999999972
-3.723937 0.2432369999999997
-3.5704775 0.24260349999999997
-3.4204235 0.23300699999999974
-3.2758485 0.2148914999999998
-3.1386255 0.1889084999999997
-3.0103915 0.15591050000000006
-2.8925095 0.11692999999999998
-2.7860449999999997 0.07315749999999976
-2.6917445 0.025911999999999935
-2.6100234999999996 -0.023393500000000067
-2.5409595 -0.07329150000000029
-2.4842975 -0.12229850000000031
-2.4394584999999998 -0.16896000000000022
-2.4055575 -0.21189000000000013
-2.3814295 -0.24981300000000006
-2.3656595 -0.28160200000000013
-2.3566195 -0.30631050000000015
-2.3525129999999996 -0.32320300000000013
-2.3514165 -0.33177750000000006
-2.3513314999999997 -0.33177750000000006
-2.350235 -0.32320300000000013
-2.3461285 -0.30631050000000015
-2.3370884999999997 -0.28160200000000013
-2.3213185 -0.24981300000000006
-2.2971904999999997 -0.21189000000000013
-2.2632895 -0.16896000000000022
-2.2184505 -0.12229850000000031
-2.1617884999999997 -0.07329150000000029
-2.0927245 -0.023393500000000067
-2.0110034999999997 0.025911999999999935
-1.9167029999999998 0.07315749999999976
-1.8102384999999999 0.11692999999999998
-1.6923564999999998 0.15591050000000006
-1.5641224999999999 0.1889084999999997
-1.4268994999999998 0.2148914999999998
-1.2823244999999999 0.23300699999999974
-1.1322705 0.24260349999999997
-0.9788109999999999 0.2432369999999997
-0.8241749999999999 0.23467799999999972
-0.6706994999999998 0.2169064999999999
-0.5207804999999999 0.19010250000000006
-0.37681949999999986 0.15463049999999967
-0.24117349999999993 0.11101949999999983
-0.1161019999999997 0.05993599999999999
-0.0037199999999999456 0.0021564999999998946
0.09405000000000019 -0.06146099999999999
0.17551950000000005 -0.1300110000000001
0.23927049999999994 -0.20257000000000014
0.28418750000000026 -0.27822650000000015
0.30948100000000034 -0.3561065000000001
0.3147055000000001 -0.4353985
0.29976800000000026 -0.5153725000000002
0.2649330000000001 -0.5953930000000001
0.21081300000000036 -0.6749315
0.13835750000000013 -0.7535670000000001
0.04883150000000036 -0.8309890000000002
-0.05621199999999993 -0.9069885000000002
-0.17496699999999965 -0.9814505000000002
-0.30541249999999964 -1.0543375000000001
-0.44535849999999977 -1.1256765000000002
-0.5924909999999999 -1.1955365000000002
-0.7444259999999998 -1.264011
-0.898758 -1.331197
-1.0531125 -1.3971775000000002
-1.2051994999999998 -1.462002
-1.3528585 -1.5256720000000001
-1.4941079999999998 -1.5881305000000001
-1.6271835 -1.6492525000000002
-1.7505775 -1.7088420000000002
-1.8630665 -1.7666305000000002
-1.9637369999999998 -1.8222815
-2.0520009999999997 -1.8754005
-2.1276064999999997 -1.925542
-2.1906369999999997 -1.9722285000000002
-2.241505 -2.0149625
-2.2809399999999997 -2.053248
-2.3099654999999997 -2.086606
-2.329872 -2.1145945
-2.3421814999999997 -2.136825
-2.3486084999999997 -2.152978
-2.351018 -2.162815
-2.351374 -2.1661875
-2.3516945 -2.1630450000000003
-2.3539969999999997 -2.153435
-2.3602494999999997 -2.137502
-2.3723199999999998 -2.1154815
-2.3919305 -2.0876905000000003
-2.42061 -2.0545150000000003
-2.4596575 -2.0163960000000003
-2.5101069999999996 -1.9738110000000002
-2.5726975 -1.927256
-2.647855 -1.8772285000000002
-2.7356735 -1.8242070000000001
-2.8359129999999997 -1.7686385000000002
-2.9479974999999996 -1.7109195000000001
-3.0710245 -1.651389
-3.2037815 -1.5903170000000002
-3.3447705 -1.5279035
-3.4922354999999996 -1.4642750000000002
-3.6442015 -1.3994910000000003
-3.7985144999999996 -1.333552
-3.9528869999999996 -1.26641
-4.104948 -1.1979825000000002
-4.2522915 -1.1281735000000002
-4.392531999999999 -1.0568885000000001
-4.523352 -0.9840565000000001
-4.642556 -0.9096505000000001
-4.748117 -0.8337035000000002
-4.8382205 -0.756329
-4.911303 -0.6777315000000002
-4.9660899999999994 -0.5982190000000001
-5.0016205 -0.5182065000000002
-5.0172685 -0.4382210000000002
-5.012758 -0.35889300000000013
-4.9881695 -0.2809495000000002
-4.943935 -0.20520000000000005
-4.8808335 -0.13251550000000023
-4.7999685 -0.06380800000000031
-4.702748 0.0
